objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid,unique_id
1.23765e+18,162.4446449,0.692706494,18.59863,17.33894,16.86263,16.68854,16.61906,756,301,5,311,2.68992e+18,STAR,0.000155296,2389,54213,526,3c62de26-2c05-44f0-b2da-156fb32a7b98
1.23765e+18,162.3812759,0.743066826,19.38962,17.33984,16.33497,15.8794,15.52524,756,301,5,311,3.09784e+17,GALAXY,0.1059287,275,51910,589,94166643-5434-498f-b3c5-7f9c663d19cf
1.23765e+18,162.420067,0.630574485,19.47421,18.71795,18.44689,18.11008,18.06175,756,301,5,311,3.10858e+17,GALAXY,0.09059157,276,51909,397,92cdbe69-803c-419a-b95e-11ce65f09fca
1.23765e+18,162.4224217,0.652944816,18.82542,16.96909,16.03222,15.57846,15.23199,756,301,5,311,3.10854e+17,GALAXY,0.09638932,276,51909,385,d50598c5-a407-4b41-af93-84eec3617243
1.23765e+18,162.4414089,0.663867232,19.22042,17.83897,17.09688,16.6816,16.4082,756,301,5,311,3.09784e+17,GALAXY,0.09617601,275,51910,587,0b9f7b7f-5e50-43fa-9e94-fad21db9d93f
1.23765e+18,162.476839,0.658730203,19.07751,18.82836,19.08227,19.33934,19.52757,756,301,5,312,4.31801e+18,STAR,9.47e-05,3835,55570,682,917449da-fb0d-4940-836e-268205d47c32
1.23765e+18,162.4945812,0.70328357,19.263,17.66962,17.06089,16.83854,16.73527,756,301,5,312,2.68992e+18,STAR,0.000229678,2389,54213,522,2901a07c-9322-4c41-9be4-847c8699bdc0
1.23765e+18,162.4903434,0.700819612,18.01298,16.95132,16.55226,16.32358,16.16546,756,301,5,312,3.09783e+17,GALAXY,0.03970751,275,51910,584,928e36e3-384c-48c3-b3c7-55f5e72a4924
1.23765e+18,162.5894396,0.709420052,19.10801,17.32963,16.52337,16.13631,15.83495,756,301,5,312,3.09796e+17,GALAXY,0.05026915,275,51910,631,6cc45a10-5987-4eee-b55b-748909809196
1.23765e+18,162.5909354,0.651253386,18.22543,16.72827,16.18056,16.00056,15.92625,756,301,5,312,2.88134e+18,STAR,2.79e-05,2559,54208,572,aee9d1e5-8c20-484c-b6c7-019187fac805
1.23765e+18,162.6029393,0.756602306,18.755,17.28763,16.71523,16.49355,16.39312,756,301,5,312,2.88133e+18,STAR,0.000111355,2559,54208,565,4be562b4-6724-47b4-807d-889acacb45a0
1.23765e+18,162.6413972,0.661888399,18.6898,17.10009,16.48563,16.25904,16.14507,756,301,5,313,2.88134e+18,STAR,5.66e-05,2559,54208,580,3ae607ed-03b7-45af-be3b-693c5a571fd6
1.23765e+18,162.6623795,0.822551897,18.93721,17.96893,17.65264,17.52893,17.46298,756,301,5,313,2.88134e+18,STAR,-0.000373793,2559,54208,579,c0cbc0c2-2d18-40a5-9532-40e0693a1287
1.23765e+18,162.6815698,0.651692608,19.33645,17.71711,17.11194,16.90852,16.80285,756,301,5,313,2.88133e+18,STAR,0.00013559,2559,54208,561,d64008bb-ea28-4340-9ea9-d463caba7883
1.23765e+18,162.6943009,0.789565167,18.65668,16.9741,16.32015,16.10241,15.99201,756,301,5,313,2.68993e+18,STAR,4.04e-05,2389,54213,569,e17728c7-9edb-49b9-871d-c19d7181d6a6
1.23765e+18,162.7567187,0.763857258,18.41118,17.09418,16.5573,16.35231,16.22143,756,301,5,313,2.88134e+18,STAR,0.000206792,2559,54208,578,04168321-ce15-4a04-bd62-33255aad1fb1
1.23765e+18,162.7592063,0.636050388,17.532,16.20345,16.24973,16.34521,16.37072,756,301,5,313,2.88133e+18,STAR,0.000650987,2559,54208,569,72f68c8f-3e2a-4307-9c9f-58cd6f7d7da8
1.23765e+18,162.6307523,0.760601705,18.24421,16.78687,15.97619,15.54994,15.22051,756,301,5,313,3.10852e+17,GALAXY,0.09639147,276,51909,378,8e56b50b-c605-4740-8a12-5f99448aa36e
1.23765e+18,162.6365266,0.753348753,18.20279,16.62,15.75806,15.34839,15.02149,756,301,5,313,3.09794e+17,GALAXY,0.09635808,275,51910,623,60182b7c-65d0-429b-9fa0-d56ece8a63c5
1.23765e+18,172.9061291,-0.123341062,17.50002,16.06555,15.5091,15.25105,15.19262,756,301,3,381,3.22241e+18,STAR,-2.31e-05,2862,54471,319,fd7750d5-0690-4e37-92ee-e2de5a1ed2d9
1.23765e+18,172.9292644,-0.172073313,16.5149,15.05457,14.55896,14.37356,14.3173,756,301,3,381,3.22241e+18,STAR,-0.000122501,2862,54471,304,8f054d94-8e4b-4fd3-b2f0-aeae30c7dae0
1.23765e+18,172.8659079,-0.097924466,17.38348,16.18884,15.73285,15.46236,15.27349,756,301,3,381,3.17579e+17,GALAXY,0.04011256,282,51658,273,f40feb67-a376-47ca-a84e-ded318c628c0
1.23765e+18,172.819697,-0.195430153,19.30494,18.21151,17.59718,17.26561,17.13251,756,301,3,381,3.164e+17,GALAXY,0.1319309,281,51614,79,6fec5202-e425-451e-ae1a-9f1fcfcb9c7c
1.23765e+18,172.9571211,-0.146732042,17.70497,16.74063,16.45839,16.33416,16.32655,756,301,3,382,3.22241e+18,STAR,0.000434247,2862,54471,311,3b267071-9da4-4243-b942-82b48abc87e3
1.23765e+18,172.9765765,-0.060375398,19.43242,18.03428,17.53661,17.34214,17.26569,756,301,3,382,3.22241e+18,STAR,0.000278492,2862,54471,320,02faace9-9983-4411-83d2-ba5df2798af4
1.23765e+18,172.9968513,-0.043372134,19.23987,17.71639,17.17595,16.98123,16.93935,756,301,3,382,3.6402e+18,STAR,-8.69e-05,3233,54891,609,d2451529-da29-448c-8574-61f8cd91c5f8
1.23765e+18,172.9942854,-0.050326427,17.48513,15.9965,15.43874,15.11475,14.99395,756,301,3,382,3.16388e+17,GALAXY,0.0398448,281,51614,37,65755a6e-000a-4804-95d0-5e7d97ddf74a
1.23765e+18,173.000564,-0.076829514,18.7649,17.54007,17.0456,16.84189,16.73767,756,301,3,382,3.2224e+18,STAR,0.00114737,2862,54471,272,2c546962-5394-4b90-ae73-8deeae80f782
1.23765e+18,173.0213999,-0.113690881,18.64337,17.6939,17.44343,17.33958,17.31438,756,301,3,382,3.6402e+18,STAR,0.000948274,3233,54891,613,edab1a0d-1ab5-41ec-b3b3-7279521846f4
1.23765e+18,173.0416754,-0.067126156,17.16568,16.12844,15.82885,15.70742,15.67777,756,301,3,382,3.2224e+18,STAR,0.000276637,2862,54471,273,d33045ed-62d9-4303-8fba-ee89c3ec3603
1.23765e+18,173.0506175,-0.168066532,18.32838,16.88535,16.32738,16.07507,15.95121,756,301,3,382,3.6402e+18,STAR,-0.000370052,3233,54891,612,e2237a09-8ec0-48b1-ab3b-0c6d40ca0ed9
1.23765e+18,173.0505631,-0.130730884,19.18623,18.1849,17.8213,17.67089,17.60874,756,301,3,382,3.23929e+18,STAR,0.000916437,2877,54523,277,4ef64f43-cf4e-4e1f-b9ce-7ba54ec75a3b
1.23765e+18,173.0566732,-0.031737038,16.60116,15.01175,14.51091,14.33028,14.24538,756,301,3,382,3.2224e+18,STAR,-5.82e-05,2862,54471,275,b52ce58e-8d32-44a0-9e1b-b32fae75802e
1.23765e+18,173.0568157,-0.149590989,18.54378,16.64373,15.94799,15.68389,15.56815,756,301,3,382,3.2224e+18,STAR,-4.82e-05,2862,54471,277,8508734c-68a3-4240-b23d-60b0ebe756f7
1.23765e+18,173.0694412,-0.114437704,18.62412,18.33852,18.24361,18.35836,18.21885,756,301,3,382,3.16388e+17,QSO,0.9613904,281,51614,35,221c90b4-556b-43ab-8fe2-fcfe36035f61
1.23765e+18,173.1974623,-0.080903014,19.29622,18.34265,18.07545,17.98757,17.99866,756,301,3,383,3.23928e+18,STAR,0.00081007,2877,54523,237,10834527-8821-42de-9077-2dd3e1d049f7
1.23765e+18,173.2143467,-0.129036704,17.79688,16.72731,16.38506,16.26136,16.21156,756,301,3,383,3.2224e+18,STAR,2.32e-06,2862,54471,280,95b0edac-fb42-4916-bb26-ce38b605236b
1.23765e+18,173.2228244,-0.063996761,17.20375,16.26046,16.01454,15.90996,15.89628,756,301,3,383,3.2224e+18,STAR,0.000321522,2862,54471,274,fa123fdf-87d7-4871-bf8a-3ea20178d4cb
1.23765e+18,173.3053361,-0.155976993,17.74901,16.31309,15.76822,15.59102,15.48602,756,301,3,384,3.22239e+18,STAR,0.000154172,2862,54471,236,4afc2bf7-c30b-4902-aede-c01d4dd96382
1.23765e+18,173.4735031,-0.076459395,19.14372,17.47879,16.79435,16.52504,16.35722,756,301,3,385,3.23927e+18,STAR,1.14e-05,2877,54523,193,bd68faa1-da96-4553-acc4-e61ae8d386f8
1.23765e+18,173.4972161,-0.09013573,17.55421,16.58144,16.18743,16.04242,15.95898,756,301,3,385,3.22239e+18,STAR,0.000204868,2862,54471,221,839dab25-7245-4b97-8a12-1d643b3fdc1a
1.23765e+18,173.5320718,-0.170013224,17.26385,15.73415,15.09905,14.8594,14.69543,756,301,3,385,3.22238e+18,STAR,5.34e-05,2862,54471,195,cb3dd26b-885d-47c4-9288-d86ff2176410
1.23765e+18,173.5332017,-0.079302504,18.04755,16.66574,16.14338,15.96943,15.85794,756,301,3,385,3.22238e+18,STAR,3.29e-05,2862,54471,196,2a1acdab-3e6c-43ab-be79-98b3606108e5
1.23765e+18,173.6118736,-0.177309944,17.37229,16.09858,15.59031,15.39418,15.2939,756,301,3,386,3.22238e+18,STAR,0.000103839,2862,54471,184,dc8fe3ff-f73e-4a29-aa7e-7b3caa7f50fe
1.23765e+18,173.6258767,-0.191401539,18.4746,17.04496,16.54887,16.38259,16.28889,756,301,3,386,3.22238e+18,STAR,0.000360772,2862,54471,193,e1f73551-ac0f-43fe-b08e-8eed1dc0f16e
1.23765e+18,173.6916166,-0.207635153,16.38223,15.02237,14.46061,14.23408,14.09944,756,301,3,386,3.22238e+18,STAR,0.000258156,2862,54471,186,e5bbcdaa-545a-49a6-91f6-5b0c6e42fede
1.23765e+18,173.7878529,-0.177688216,17.44034,16.35035,16.01368,15.8917,15.87978,756,301,3,387,3.23926e+18,STAR,-6.31e-05,2877,54523,172,4fabc8ee-16ab-43c0-8010-618c555e35d2
1.23765e+18,173.8181993,-0.043200785,17.02752,15.97521,15.61843,15.49868,15.4665,756,301,3,387,3.22238e+18,STAR,0.000125876,2862,54471,197,82496d13-2688-42c5-8b46-396334f2fe42
1.23765e+18,173.7880826,-0.117145719,19.58122,18.58195,18.1603,17.98356,17.90516,756,301,3,387,3.23926e+18,STAR,0.000308677,2877,54523,168,55d2ab42-222c-420f-a5f3-4c28548f2578
1.23765e+18,173.7973571,-0.030071516,17.79946,16.34813,15.6897,15.34602,15.04393,756,301,3,387,3.17639e+17,GALAXY,0.02929192,282,51658,491,5d711651-d15a-4a23-b0bf-57c36eb3a717
1.23765e+18,173.84672,-0.08551098,16.95423,15.41056,14.86444,14.67597,14.59307,756,301,3,388,3.22237e+18,STAR,9.31e-06,2862,54471,178,49307b59-2759-44be-8fef-eec3e73e8196
1.23765e+18,173.8637543,-0.030815055,16.53628,15.56366,15.24758,15.12318,15.09078,756,301,3,388,3.22237e+18,STAR,-1.97e-05,2862,54471,166,3c3b9a63-c93c-4cde-92ff-7adce6e242c8
1.23765e+18,173.8653457,-0.145669306,18.51842,18.57859,18.93239,19.21223,19.39157,756,301,3,388,3.23926e+18,STAR,0.00024262,2877,54523,164,edab9b13-c642-4aba-9076-78d773459ff8
1.23765e+18,173.9041991,-0.12333086,18.04801,16.85017,16.4401,16.30494,16.27435,756,301,3,388,3.17553e+17,STAR,0.00011177,282,51658,178,21842503-878d-4e66-aaca-e240fdeefa5a
1.23765e+18,173.9092213,-0.177797256,18.02174,16.99142,16.66814,16.55657,16.52029,756,301,3,388,3.22237e+18,STAR,-9.34e-05,2862,54471,161,afb4a2b3-520e-4dd4-8850-474d54ada870
1.23765e+18,173.931181,-0.15063393,17.67165,16.20639,15.70686,15.53576,15.48306,756,301,3,388,3.22237e+18,STAR,0.000121392,2862,54471,163,efeeb637-b59c-4c8c-8c2f-072ab6bc4a9f
1.23765e+18,174.0256277,-0.107586946,17.43378,15.55806,14.79091,14.50735,14.369,756,301,3,389,3.22237e+18,STAR,0.000215455,2862,54471,177,48ec6eb7-3e9e-426c-b20b-e1fbaac72283
1.23765e+18,174.0357766,-0.162961665,18.80869,17.31158,16.76305,16.54076,16.42718,756,301,3,389,3.22237e+18,STAR,0.000163762,2862,54471,171,02d7d008-46dd-482f-8b62-882a227e5e8c
1.23765e+18,174.0443256,-0.091271347,16.46596,15.46428,15.18904,15.09643,15.08865,756,301,3,389,3.22237e+18,STAR,0.000353807,2862,54471,174,efd1473b-ad3f-4d1a-88c2-8a1ce4ebbac7
1.23765e+18,174.067419,-0.157949885,19.53696,18.00809,17.43933,17.21346,17.12231,756,301,3,389,3.22237e+18,STAR,-0.0001619,2862,54471,158,b9ac1bc8-ada1-40e8-8dda-204fd3fc86aa
1.23765e+18,174.075251,-0.110150866,16.34822,15.3332,15.04773,14.96123,14.93205,756,301,3,389,3.22237e+18,STAR,0.000314166,2862,54471,159,07c20ba7-1ef3-4c8f-92b6-78a0ceaafafc
1.23765e+18,174.0791038,-0.186479068,19.37673,18.48936,18.20229,18.12909,18.13001,756,301,3,389,4.32472e+18,STAR,0.000207701,3841,55572,494,83ff4fac-8e01-407e-88a4-0b5d2bdc46eb
1.23765e+18,174.129272,-0.120829949,16.87397,15.27202,14.74956,14.59633,14.54755,756,301,3,389,3.22237e+18,STAR,-1.08e-05,2862,54471,160,948f16f0-3fbd-4068-9147-e6ced59be415
1.23765e+18,174.153341,-0.074014923,18.1782,16.67798,16.07296,15.8332,15.714,756,301,3,390,3.23926e+18,STAR,0.000569121,2877,54523,156,0fe0b6c7-38ba-4ed6-bb88-551c4ce7e183
1.23765e+18,174.2842339,-0.029364896,16.60887,15.11222,14.64319,14.51722,14.46338,756,301,3,390,3.22237e+18,STAR,5.28e-05,2862,54471,157,f3c13d16-189b-4e3d-a1f9-3b023ca1881c
1.23765e+18,174.2841497,-0.063391243,19.26799,18.06378,17.53896,17.22699,17.0942,756,301,3,390,3.17656e+17,GALAXY,0.08008599,282,51658,555,e5a6e78b-7b28-465a-ba46-6b294e66d69a
1.23765e+18,174.3633908,-0.117591465,17.46028,16.32909,16.28942,16.31697,16.39064,756,301,3,391,3.17669e+17,STAR,0.000524363,282,51658,600,5a71cf7b-b82c-4251-ac41-b05e37a224d1
1.23765e+18,174.3980545,-0.09696432,17.77346,16.42565,15.93773,15.7709,15.70231,756,301,3,391,3.22237e+18,STAR,0.000145646,2862,54471,148,c521781a-9a13-4e72-9352-b46a16b71c10
1.23765e+18,174.3344882,-0.151967256,18.10197,16.733,16.06166,15.68395,15.4278,756,301,3,391,3.17548e+17,GALAXY,0.07552285,282,51658,160,a966d12c-b5b6-4e8e-8359-377b4c407dc5
1.23765e+18,184.3889363,-0.315995201,19.05617,17.72383,17.15763,16.9275,16.84074,752,301,3,273,3.72224e+18,STAR,0.000574494,3306,54922,39,cd88f0a6-7be2-45f3-aa79-75ae9a663b4e
1.23765e+18,184.4508699,-0.313258823,17.21844,15.75803,15.18733,14.94926,14.82547,752,301,3,273,3.72223e+18,STAR,8.71e-05,3306,54922,32,0c8de193-f9d1-427b-a884-3d122e531e16
1.23765e+18,184.3766573,-0.2319922,18.94881,17.90776,17.4482,17.14707,16.92598,752,301,3,273,3.23144e+17,GALAXY,0.03393133,287,52023,39,4d6a447e-d97e-4d52-aa67-52d11161a3e7
1.23765e+18,184.4073767,-0.312884532,19.52566,17.49581,16.65989,16.3326,16.13819,752,301,3,273,3.63677e+17,STAR,-2.05e-05,323,51615,40,93a059b0-e520-417e-bde1-5c3394748fca
1.23765e+18,184.4684805,-0.362120822,17.55401,15.89718,15.11835,14.72033,14.37843,752,301,3,273,3.23142e+17,GALAXY,0.04032281,287,52023,32,13cba2b8-b6a1-45ca-9b3c-b24767d69af5
1.23765e+18,184.4971614,-0.333110692,18.74085,17.51748,16.92795,16.58687,16.36819,752,301,3,273,3.23144e+17,GALAXY,0.07144404,287,52023,38,4564e2b4-074e-4626-9017-9bd6c9d74df7
1.23765e+18,184.5154014,-0.398051999,18.94465,18.66646,18.56451,18.52342,18.47435,752,301,3,274,3.23139e+17,QSO,0.788097,287,52023,22,27f3a575-ba56-4d43-8a8d-263427c26c4f
1.23765e+18,184.5670888,-0.266949731,16.08831,14.76971,14.30379,14.10942,14.05211,752,301,3,274,2.8801e+18,GALAXY,0.0,2558,54140,192,0b2bc424-b5cd-41cb-88dd-9ee12fdf03e3
1.23765e+18,184.6255065,-0.284227738,18.55387,17.17877,16.67558,16.4572,16.38667,752,301,3,274,2.88014e+18,STAR,-0.000120901,2558,54140,317,16e4011b-b294-4a7f-816c-e8070b0f123e
1.23765e+18,184.5443772,-0.24844444,19.23729,18.03566,17.51354,17.27137,17.14697,752,301,3,274,3.72239e+18,STAR,0.000952722,3306,54922,587,689c1302-45a6-4629-92ac-ee5606189417
1.23765e+18,184.6407212,-0.411852953,19.4519,17.9852,17.17495,16.68955,16.38363,752,301,3,274,3.24311e+17,GALAXY,0.1079633,288,52000,190,9e637f00-659f-4d21-a2b5-ab360c367c85
1.23765e+18,184.6829827,-0.375816349,18.94591,18.8076,18.59771,18.40573,18.31001,752,301,3,275,3.24313e+17,QSO,1.516544,288,52000,195,537ae5f3-f441-46c0-a2f6-cdb3e7fe53f3
1.23765e+18,184.6676258,-0.256469231,17.61226,15.87212,15.0021,14.57246,14.19619,752,301,3,275,3.24314e+17,GALAXY,0.07977457,288,52000,200,81a28c91-b63e-4f2f-8661-96db15511dec
1.23765e+18,184.7431227,-0.368792408,19.09305,18.37143,18.15126,17.89575,17.96295,752,301,3,275,3.24312e+17,GALAXY,0.1027977,288,52000,193,54b4a0d5-12fd-4bb1-aad2-2b0758b1c476
1.23765e+18,184.8368893,-0.241537674,18.50392,16.77543,16.04379,15.64914,15.32286,752,301,3,276,3.24307e+17,GALAXY,0.05043545,288,52000,173,8e670de1-ffd3-4b70-b409-eaa638ae4fa0
1.23765e+18,184.8524478,-0.294097393,18.04597,17.06197,16.722,16.5454,16.34999,752,301,3,276,3.24307e+17,GALAXY,0.03897807,288,52000,174,1923e21f-9f42-4844-b126-d98f9c7b5aac
1.23765e+18,184.9146085,-0.317162141,19.36705,19.24555,18.99853,18.93452,18.87489,752,301,3,276,3.24303e+17,QSO,1.386362,288,52000,161,ee3f2dd7-47fa-423c-8934-6b062a99cbb2
1.23765e+18,185.1736191,-0.383077778,17.36013,16.2011,15.83579,15.70758,15.68375,752,301,3,278,2.88013e+18,STAR,0.000126792,2558,54140,268,f75b9981-fc4f-44e9-85ff-c33c67feef15
1.23765e+18,185.2175935,-0.362887923,18.73594,17.5406,17.04902,16.87639,16.76497,752,301,3,278,2.88012e+18,STAR,-3.53e-05,2558,54140,265,a64fd1a8-d3d6-495a-a08f-b70a796c09de
1.23765e+18,185.1302689,-0.287630703,19.16877,17.53972,16.8984,16.64145,16.51408,752,301,3,278,2.88013e+18,STAR,-3.09e-05,2558,54140,277,8a9e2637-a8d6-40ec-a0c4-958691346c7b
1.23765e+18,185.1665569,-0.38299234,19.5019,19.25799,19.57236,19.8191,20.06964,752,301,3,278,2.89138e+18,STAR,-3.84e-05,2568,54153,262,827d137e-0829-499f-9a30-dc98bb52d554
1.23765e+18,185.1786302,-0.290025806,19.56167,17.6364,16.74566,16.34488,16.0047,752,301,3,278,3.24289e+17,GALAXY,0.07837977,288,52000,110,a4a870a0-5cd7-4c28-9421-9a4f842be541
1.23765e+18,185.4360535,-0.266891273,18.14431,17.06523,16.69869,16.57107,16.53969,752,301,3,280,2.89137e+18,STAR,0.000502238,2568,54153,227,019ea200-2e4d-4fc7-bf1a-0c799fa1a8f4
1.23765e+18,185.4556197,-0.211236692,18.46614,16.88119,16.31281,16.10311,16.01222,752,301,3,280,2.88012e+18,STAR,1.27e-05,2558,54140,232,44618208-9254-4a76-9cd6-2683638ba046
1.23765e+18,185.4621865,-0.353848165,18.33848,16.19855,15.46038,15.21337,15.11296,752,301,3,280,2.88011e+18,STAR,2.4e-05,2558,54140,227,739f33c3-6f9d-4651-9bd1-1adb14b83f7a
1.23765e+18,185.5154,-0.345495956,16.76711,15.19297,14.59694,14.3518,14.2543,752,301,3,280,2.88012e+18,STAR,-9.07e-05,2558,54140,233,ab9eb148-b52d-48ce-bb63-24a33e61419c
1.23765e+18,185.5295039,-0.363862444,18.34468,17.0301,16.53651,16.33915,16.2648,752,301,3,280,2.88011e+18,STAR,3e-05,2558,54140,222,148dac0d-21fe-435d-b7ae-92344af3bf7a
1.23765e+18,185.6185711,-0.365219641,18.22681,17.27648,16.93096,16.81228,16.7469,752,301,3,281,2.88012e+18,STAR,0.000311806,2558,54140,234,f91c415f-f999-4c34-9288-fbc201ef67c0
1.23765e+18,185.6678017,-0.294819765,19.3606,17.93868,17.02944,16.6024,16.25221,752,301,3,281,3.2547e+17,GALAXY,0.172463,289,51990,308,18689390-dc3e-48a3-88c8-1a6821b8fafb
1.23765e+18,185.6904554,-0.297058152,19.5175,18.22319,17.6743,17.45985,17.32778,752,301,3,281,2.88011e+18,STAR,0.00032326,2558,54140,198,0ababe0b-6e8b-4568-9d8e-be38f5625f0d
1.23765e+18,185.7953327,-0.282744737,18.18722,17.02643,16.82041,16.7378,16.71072,752,301,3,282,2.88011e+18,STAR,0.000314361,2558,54140,200,f129aedd-0701-4710-8dd8-4b19ea17a2b3
1.23765e+18,185.8216177,-0.342052501,18.60852,17.07832,16.50179,16.29727,16.21174,752,301,3,282,2.8801e+18,STAR,0.000118712,2558,54140,182,1ec7a834-b13a-4f41-96bf-9f3eeff4cfe3
1.23765e+18,185.7194748,-0.307260049,19.32453,18.07029,17.60093,17.30303,17.14684,752,301,3,282,3.24276e+17,GALAXY,0.1072253,288,52000,61,1f341886-732c-4bba-bb28-f9eba99c5910
1.23765e+18,185.7496962,-0.29308756,19.01071,18.04516,17.71279,17.55985,17.46937,752,301,3,282,3.2547e+17,GALAXY,0.03024547,289,51990,310,7c781419-d754-40dd-b26d-8dff0f622e8e
1.23765e+18,185.8999983,-0.261068563,19.40922,16.90061,15.84935,15.4851,15.39144,752,301,3,283,2.88011e+18,STAR,3.12e-05,2558,54140,193,8e3e705d-b41b-4580-bb75-5b009e1787d3
1.23765e+18,186.0630054,-0.383730072,17.24506,16.21944,16.18915,16.23033,16.28637,752,301,3,284,2.8801e+18,STAR,0.001258611,2558,54140,179,bdcdf16e-0d3f-4ba4-ad5e-d8c8232690b0
1.23765e+18,186.0829724,-0.22743023,18.79844,17.61451,17.35555,17.2755,17.22589,752,301,3,284,3.24266e+17,STAR,0.000690602,288,52000,25,8edff445-780b-47c7-9cab-25c7ccdf9327
1.23765e+18,186.0915886,-0.280880724,17.69207,16.28399,15.74914,15.55232,15.46866,752,301,3,284,2.8801e+18,STAR,9e-05,2558,54140,171,f048b4e3-63be-402c-b7d3-075b23e94e5a
1.23765e+18,186.095609,-0.30542154,18.16413,17.51736,17.26117,17.17439,17.17608,752,301,3,284,2.8801e+18,QSO,0.000460623,2558,54140,167,b60a2671-2dc1-4e1f-9e06-446aa958a25d
1.23765e+18,186.1444474,-0.215865157,18.98405,18.06906,17.79132,17.69649,17.65621,752,301,3,284,2.89135e+18,STAR,8.33e-05,2568,54153,148,d2341c89-2e99-4eeb-bc0f-e9553ac1b546
1.23765e+18,186.1455122,-0.364520218,19.10773,16.54346,15.23654,14.69653,14.38375,752,301,3,284,2.8801e+18,STAR,-5.32e-05,2558,54140,162,09a7683f-95c4-4940-a131-d94a1ae01ffc
1.23765e+18,186.146709,-0.302539868,18.97018,18.1218,17.84442,17.73179,17.71652,752,301,3,284,4.33022e+18,STAR,0.001007979,3846,55327,28,0f23cbb2-da55-413e-b0cb-9be50bc5cf86
1.23765e+18,186.1751305,-0.220220567,17.22197,16.33788,16.18363,16.16054,16.1867,752,301,3,285,2.8801e+18,STAR,-0.000223322,2558,54140,173,9328f842-3a25-4758-af62-43f07e6aa126
1.23765e+18,186.2169336,-0.385406464,17.06771,15.67432,15.14719,14.97035,14.87825,752,301,3,285,2.88009e+18,STAR,-0.000142013,2558,54140,144,64bd3b27-aeaf-40e8-97d9-f89e866e4d96
1.23765e+18,186.2132863,-0.304115169,18.7121,16.85819,16.13144,15.86705,15.70315,752,301,3,285,2.8801e+18,STAR,1.79e-05,2558,54140,176,bdd9f198-24e8-4886-ba0c-5648a6c2be1d
1.23765e+18,186.2501199,-0.322510121,17.49245,16.51379,16.15958,16.05681,16.01443,752,301,3,285,2.8801e+18,STAR,-1.61e-05,2558,54140,160,ffc73149-f742-4086-b9c2-1c0a18a0047c
1.23765e+18,186.2451768,-0.244158906,18.77521,17.61859,17.01713,16.67627,16.46474,752,301,3,285,3.24267e+17,GALAXY,0.102797,288,52000,29,0f5e972a-21d4-44cf-8a3c-8ca1c99ae571
1.23765e+18,186.3364409,-0.381788474,18.0665,17.11431,16.78965,16.63959,16.59383,752,301,3,286,2.88009e+18,STAR,0.000704596,2558,54140,148,afa25ed6-1c44-4947-8a29-deee271290ff
1.23765e+18,186.4592827,-0.360506858,18.65974,17.42577,16.93422,16.75204,16.68857,752,301,3,286,3.25451e+17,STAR,2.98e-05,289,51990,240,c0ff84cc-9a13-42ac-b3fb-7b4493d7fe71
1.23765e+18,186.4626371,-0.228802147,17.99478,17.08982,16.88167,16.79346,16.7672,752,301,3,287,2.88009e+18,STAR,-0.000182906,2558,54140,149,616dc41e-0e4e-4d91-832b-77d73bc57f45
1.23765e+18,167.7649769,64.24611663,17.96255,16.82413,16.42635,16.21528,16.07885,1302,301,4,327,6.71164e+17,GALAXY,0.0352282,596,52370,464,0c12c1e2-e8c7-49f6-b345-2d4794396740
1.23765e+18,167.8394861,64.26160761,19.50741,17.60477,16.46201,15.98089,15.59943,1302,301,4,327,8.00526e+18,GALAXY,0.1411847,7110,56746,390,f166233e-b227-4c59-994d-361fa42b661c
1.23765e+18,168.1107342,64.28065753,18.67686,17.72177,17.29969,17.16583,17.11863,1302,301,4,328,3.74369e+18,STAR,-0.000689681,3325,54942,276,9cfb0248-2c72-43f6-8f3f-b1f4501dcb1d
1.23765e+18,168.1013756,64.31102449,18.33576,16.91109,16.29373,16.04751,15.9232,1302,301,4,328,3.74369e+18,STAR,-0.00081692,3325,54942,272,782bdb35-94e9-4456-b2fa-2f7034f773d1
1.23765e+18,168.0992353,64.34761621,18.9478,17.40294,16.76124,16.53667,16.4174,1302,301,4,328,3.74369e+18,STAR,-9.26e-05,3325,54942,275,d5abab9e-cd17-4ea4-bc6d-d0a707c007f4
1.23765e+18,167.9746065,64.30341582,19.31686,17.74233,16.74929,16.26675,15.89602,1302,301,4,328,6.7117e+17,GALAXY,0.1398903,596,52370,486,05079954-749a-4b4f-bed8-98921c4e776c
1.23765e+18,168.1157929,64.36110156,17.97944,16.88784,16.50769,16.33352,16.21581,1302,301,4,328,6.71171e+17,GALAXY,0.01397838,596,52370,490,e57008fc-bf58-4d76-9bab-7338596ca999
1.23765e+18,168.3605235,64.48204474,17.57783,16.38427,15.93241,15.76717,15.70311,1302,301,4,329,3.74368e+18,STAR,-0.000338447,3325,54942,232,e799a907-5418-44d2-a477-28221806a0ab
1.23765e+18,168.4579045,64.44094476,19.56596,17.08389,15.96498,15.54583,15.31009,1302,301,4,329,3.74368e+18,STAR,-6.08e-05,3325,54942,230,6a226295-f13c-4886-8b19-15c18dd1560a
1.23765e+18,168.5635505,64.364,18.75478,17.81586,17.45502,17.23735,17.10947,1302,301,4,329,6.71178e+17,GALAXY,0.03460345,596,52370,514,aeb6f812-bcdb-4ebb-bdb8-8ab44bc3b23c
